contig,CLEAN_DAY0_DO_0_ENV_CELL_CONTROL_NONE,DAY7_DO_0_12C_CELL_ENRICHED_10,DAY7_DO_0_12C_CELL_ENRICHED_6,DAY7_DO_0_12C_CELL_ENRICHED_7,DAY7_DO_0_12C_CELL_ENRICHED_8,DAY7_DO_0_12C_CELL_ENRICHED_9,DAY7_DO_0_13C_CELL_ENRICHED_5,DAY7_DO_0_13C_CELL_ENRICHED_6,DAY7_DO_0_13C_CELL_ENRICHED_7,DAY7_DO_0_13C_CELL_ENRICHED_8,DAY7_DO_0_13C_CELL_ENRICHED_9
day0_DO_0_env_virus_control_000000009417,1.800995024875622,0.0,0.0,0.0,0.0990698680510491,1.0564568462037638,0.0,0.0,0.1713173264114211,2.383084577114428,0.0
day0_DO_0_env_virus_control_000000009418,0.0,5.4535704943761445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.369081872874706
day0_DO_0_env_virus_control_000000009419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009423,0.1474721664537324,0.0,0.0423434933382004,0.0,0.0,0.0,0.0806716554115714,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009429,1.741562644475266,0.0,0.0,0.0,0.0,0.0,0.0,0.1232085067036523,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009431,0.0,0.0231107850330154,0.0,0.0,0.0,0.0176082171680117,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009434,2.0193943943943946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009435,0.0,0.616734486266531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009437,0.1581005586592178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009442,0.0,0.8219131227910158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009444,0.1678933691005113,8.728644479839048,0.0,0.0,0.0,2.223438678849861,0.0,0.0,0.0,1.1605163886327436,8.087702238242937
day0_DO_0_env_virus_control_000000009445,0.6810513927030208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009447,0.0,1.2411477411477412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2749287749287749
day0_DO_0_env_virus_control_000000009448,0.8525972781291931,0.0,0.0,0.0,0.0,0.2654782442016484,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009454,0.0,0.0815552394499763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009455,0.0,0.1797307996832937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009460,0.0,3.159121171770972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009464,0.0,0.6350877192982456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009465,0.4707622105796856,1.4179482846036844,0.0,0.0,0.0,1.994507351698496,0.0,0.0,0.0,1.4269900287307755,0.5289842825756296
day0_DO_0_env_virus_control_000000009466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009470,0.0,0.0,0.0,0.0,0.0,0.0130427014472038,0.0,0.0,0.0,0.5529748079328212,0.0
day0_DO_0_env_virus_control_000000009471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009474,4.089196462898885,8.957324106113033,0.170319108035371,0.0,0.0,0.7324106113033448,0.0,0.0,0.0,0.6266820453671664,10.480584390618992
day0_DO_0_env_virus_control_000000009476,0.724308300395257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009477,0.6643035064188542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009480,8.13469387755102,0.0,0.0,0.0,0.0,0.0,0.0,0.0785714285714285,0.2816326530612245,0.0,0.0
day0_DO_0_env_virus_control_000000009481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009487,0.0,1.1952755905511812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049399293286219,0.0
day0_DO_0_env_virus_control_000000009493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1013555144793592,0.0,0.0
day0_DO_0_env_virus_control_000000009496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009497,0.0,0.4757722825668284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009499,0.0,0.940040650406504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009500,0.0,0.0683453237410072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009510,1.9527734462018267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009512,0.0,0.1315136476426799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009516,0.6204152249134948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009534,0.6057172289466907,0.0754571207828998,0.0,0.0,0.0,0.5307751738346639,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009538,0.0,7.585346534653465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0293069306930693
day0_DO_0_env_virus_control_000000009540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009556,0.0,5.739584983367654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57817202597814
day0_DO_0_env_virus_control_000000009557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009560,2.043870511232974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009561,0.0,0.151267375306623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009563,0.1394774011299435,2.875353107344633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.032132768361582
day0_DO_0_env_virus_control_000000009564,0.2172270002606202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009569,1.5140866873065015,0.1091331269349845,0.0,0.0,0.0,0.0390092879256965,0.0,0.0,0.0,0.1976780185758514,0.0
day0_DO_0_env_virus_control_000000009570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009579,0.4682512733446519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3894736842105263,0.0
day0_DO_0_env_virus_control_000000009582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009583,0.0,0.1997036262203626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009587,0.0,0.312465623281164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009591,0.245751096491228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009594,0.3817619783616692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009596,0.0,0.0,0.0,0.0,0.0,0.009930486593843,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009598,0.0489305596249633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0600346770697876,0.0
day0_DO_0_env_virus_control_000000009600,0.0,0.0,0.0,0.0,0.0,0.1380222104706504,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009602,0.0,0.4438372799028536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009610,0.0,0.0090817356205852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009614,1.1500187055742612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009616,0.6355289421157685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009622,0.0,0.7406397673573246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009623,0.0,0.1171462125660598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009632,3.0487950607448715,0.654052977494523,0.0,0.0,0.0,2.5600477992431787,0.0,0.0,0.0,3.938856801433977,1.6122286397132046
day0_DO_0_env_virus_control_000000009634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009637,0.0,0.0,0.0,0.0,0.0,0.0021905805038335,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009638,0.0,1.7060769419259985,0.0,0.0,0.0,2.2928203871600097,0.0,0.0,0.0,1.591644204851752,1.754594462141632
day0_DO_0_env_virus_control_000000009639,0.0,0.3478465152701644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009643,0.0081850533807829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009644,0.3521586345381526,12.3820281124498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.033132530120485
day0_DO_0_env_virus_control_000000009645,2.536815379035183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009651,0.0,0.2059088452531075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009654,1.781646249731356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3394370973211258
day0_DO_0_env_virus_control_000000009664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009666,0.0,0.6879245806183281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009668,0.6435201100034376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1015812994156067,0.0
day0_DO_0_env_virus_control_000000009669,59.34521238300936,0.339812814974802,0.0,1.581713462922966,14.243700503959683,0.0,2.2555795536357093,5.137149028077753,26.3394528437725,0.3617710583153348,0.1447084233261339
day0_DO_0_env_virus_control_000000009673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000009690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
